,GENDER,AGE_GROUP,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
16360,2,5,2,15,18.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,2
16361,2,3,2,20,58.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,0
16362,2,6,2,20,91.0,1,1,1,0,6.0,0.0,0.0,0.0,100.0,4
16363,1,6,2,15,12.0,1,0,1,1,2.0,0.0,0.0,0.0,100.0,2
16364,2,2,2,20,54.0,1,1,1,0,6.0,0.17,0.0,0.0,100.0,0
16365,1,5,1,0,660.0,1,0,0,0,7.0,0.0,0.71,2.0,100.0,3
16366,2,5,2,10,24.0,1,0,0,1,16.0,0.56,0.0,0.0,100.0,2
16367,1,6,2,20,21.0,0,1,0,0,7.0,0.29,0.14,3.0,100.0,2
16368,1,5,2,5,160.0,1,0,0,1,12.0,0.0,0.5,0.0,100.0,1
16369,2,6,2,1,140.0,1,0,0,0,9.0,0.0,0.89,0.0,100.0,4
16370,2,4,1,0,330.0,1,1,1,1,6.0,0.83,0.0,0.0,94.44444444444444,1
16371,1,6,2,13,104.0,1,1,1,0,6.0,0.17,0.17,0.0,100.0,4
16372,2,3,2,20,190.0,1,1,1,1,10.0,0.4,0.0,0.0,6.666666666666667,3
16373,1,5,2,20,26.0,1,0,0,1,1.0,0.0,0.0,1.0,46.25,0
16374,1,2,2,10,33.0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,3
16375,2,1,2,20,67.0,1,1,1,1,7.0,0.29,0.14,0.0,100.0,0
16376,2,5,2,20,46.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,0
16377,2,3,2,20,63.0,1,1,1,1,9.0,0.22,0.0,0.0,100.0,0
16378,2,2,1,0,19.0,1,0,0,1,4.0,0.0,1.0,0.0,100.0,2
16379,2,4,2,20,66.0,1,1,1,0,15.0,0.53,0.0,0.0,100.0,0
16380,2,5,2,20,92.5,1,1,1,0,9.0,0.0,0.0,2.0,100.0,4
16381,1,5,2,20,34.0,1,1,1,1,18.0,0.56,0.0,0.0,100.0,0
16382,2,6,2,20,66.0,1,1,1,0,10.0,0.0,0.0,5.0,100.0,0
16383,2,2,2,20,49.0,1,1,1,1,6.0,0.33,0.0,0.0,100.0,0
16384,1,4,2,10,15.0,1,1,1,1,4.0,0.0,0.25,2.0,100.0,2
16385,1,3,2,20,18.0,1,1,1,1,11.0,0.27,0.18,0.0,18.75,4
16386,1,3,2,30,38.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,0
16387,1,2,2,30,67.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,0
16388,1,6,2,10,15.0,1,1,0,1,4.0,0.0,0.25,0.0,100.0,2
16389,1,6,2,10,89.0,1,1,1,0,7.0,0.0,0.0,0.0,43.333333333333336,1
16390,1,5,2,20,55.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,0
16391,1,3,2,20,15.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,2
16392,2,3,2,25,43.66666666666666,1,0,0,0,8.0,0.12,0.0,1.0,100.0,0
16393,1,5,1,0,8.0,1,0,0,1,5.0,0.0,0.2,1.0,100.0,2
16394,2,3,1,0,20.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
16395,1,5,2,20,83.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,4
16396,1,6,2,15,55.0,0,1,0,0,4.0,0.0,0.0,0.0,100.0,0
16397,1,4,2,10,45.0,0,0,1,1,6.0,0.33,0.0,0.0,100.0,0
16398,1,6,2,5,80.0,1,0,0,0,3.0,0.33,0.0,2.0,100.0,4
16399,2,2,2,20,12.0,1,1,1,1,2.0,0.0,0.5,1.0,100.0,2
16400,2,4,2,10,130.0,1,0,0,0,6.0,0.0,0.0,0.0,100.0,4
16401,2,2,2,30,32.666666666666664,1,0,0,0,1.0,0.0,0.0,0.0,100.0,0
16402,1,4,2,20,23.0,1,0,0,0,7.0,0.14,0.0,1.0,100.0,2
16403,2,6,2,20,58.0,1,0,1,0,12.0,0.0,0.0,2.0,100.0,0
16404,2,3,2,10,27.0,1,1,1,1,5.0,0.0,0.2,1.0,100.0,2
16405,1,4,2,20,58.0,1,1,0,0,5.0,0.4,0.0,0.0,100.0,0
16406,2,7,2,10,27.0,1,1,1,1,12.0,0.42,0.17,0.0,22.5,4
16407,1,7,2,20,30.5,1,0,0,1,1.0,0.0,0.0,0.0,100.0,2
16408,2,5,2,10,27.0,1,1,1,1,10.0,0.0,0.0,0.0,100.0,2
16409,1,5,2,48,42.0,1,0,1,0,9.0,0.22,0.11,0.0,100.0,0
16410,1,2,2,80,76.33333333333333,1,1,1,1,7.0,0.14,0.0,0.0,100.0,4
16411,1,6,1,0,240.0,1,1,1,1,5.0,0.2,0.0,0.0,100.0,1
16412,2,3,1,0,9.0,1,0,0,1,7.0,0.0,0.43,0.0,100.0,2
16413,2,2,2,20,30.0,1,1,1,1,13.0,0.31,0.0,1.0,3.333333333333333,3
16414,1,2,2,20,17.0,1,1,1,0,7.0,0.14,0.0,1.0,100.0,2
16415,1,2,2,29,110.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,4
16416,1,3,2,73,38.0,1,1,1,0,8.0,0.25,0.0,0.0,100.0,0
16417,1,4,2,10,46.0,1,1,1,1,12.0,0.33,0.17,0.0,100.0,0
16418,2,3,2,5,36.0,0,1,0,1,6.0,0.33,0.17,0.0,100.0,0
16419,1,3,2,9,48.0,1,1,1,1,2.0,0.0,0.0,2.0,100.0,0
16420,1,6,2,15,9.0,1,1,1,0,8.0,0.25,0.25,3.0,100.0,2
16421,2,3,2,20,68.66666666666667,1,0,0,0,11.0,0.0,0.18,2.0,100.0,0
16422,2,6,2,10,32.0,0,0,0,1,11.0,0.0,0.0,0.0,100.0,0
16423,1,4,2,25,57.0,1,1,1,1,2.0,0.0,0.0,2.0,100.0,0
16424,1,3,2,30,170.0,1,1,1,1,11.0,0.0,0.09,1.0,100.0,1
16425,2,3,2,20,120.0,1,0,0,0,12.0,0.0,0.17,0.0,100.0,4
16426,1,7,2,1,43.0,1,1,0,0,19.0,0.21,0.58,1.0,100.0,0
16427,1,4,2,30,27.0,1,1,1,0,6.0,0.17,0.0,0.0,100.0,2
16428,2,4,2,20,29.33333333333333,1,0,0,0,11.0,0.73,0.0,0.0,51.66666666666667,0
16429,2,5,2,10,120.0,0,1,0,0,3.0,0.33,0.0,0.0,100.0,4
16430,1,2,2,10,48.0,0,0,0,1,5.0,0.0,0.0,0.0,100.0,0
16431,2,6,2,20,21.0,1,1,1,0,4.0,0.75,0.0,0.0,30.416666666666664,4
16432,2,3,1,3,140.0,1,0,1,1,6.0,0.0,0.5,1.0,100.0,4
16433,1,5,2,20,24.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,2
16434,1,3,2,5,29.0,0,1,0,1,4.0,0.0,0.0,0.0,100.0,2
16435,1,5,2,10,55.0,0,1,0,0,9.0,0.11,0.0,0.0,100.0,0
16436,2,2,2,30,58.0,1,1,1,1,6.0,0.17,0.67,0.0,100.0,0
16437,2,5,2,20,85.0,1,1,1,1,4.0,0.0,0.0,0.0,6.666666666666667,3
16438,2,4,2,15,160.0,1,1,1,1,17.0,0.0,0.47,0.0,100.0,1
16439,1,3,2,76,46.0,1,0,1,0,18.0,1.0,0.0,0.0,11.403508771929824,3
16440,2,6,2,20,200.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,1
16441,1,1,2,15,32.0,0,0,1,1,3.0,1.0,0.0,1.0,100.0,0
16442,1,4,2,10,20.0,0,0,1,1,6.0,0.33,0.0,1.0,100.0,2
16443,2,2,2,31,206.66666666666663,1,0,0,0,5.0,0.0,0.0,0.0,100.0,1
16444,2,5,2,20,40.0,0,0,1,1,14.0,0.21,0.14,0.0,26.25,1
16445,2,2,1,0,4.0,1,0,0,0,5.0,0.0,0.8,0.0,100.0,2
16446,2,4,2,25,135.0,1,1,1,1,14.0,0.07,0.43,0.0,100.0,4
16447,2,2,2,20,21.0,0,0,0,1,7.0,0.0,0.0,0.0,100.0,2
16448,2,3,2,20,95.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,4
16449,2,5,1,0,21.0,1,0,0,1,2.0,0.0,2.0,0.0,100.0,2
16450,2,3,2,10,20.0,1,0,0,1,4.0,0.25,0.0,3.0,100.0,2
16451,1,7,2,20,59.0,1,1,1,1,3.0,0.33,0.0,1.0,100.0,0
16452,2,4,2,20,130.0,1,1,1,1,4.0,0.75,0.0,0.0,40.833333333333336,1
16453,2,5,2,30,56.0,1,1,1,1,6.0,0.33,0.0,0.0,100.0,0
16454,2,2,2,30,9.0,1,0,0,0,5.0,0.0,0.8,0.0,27.500000000000004,2
16455,2,4,2,20,33.0,1,0,0,0,4.0,0.0,0.25,0.0,100.0,0
16456,1,4,2,20,24.0,1,1,1,0,6.0,0.0,0.17,0.0,100.0,2
16457,1,3,2,10,110.0,1,0,0,1,6.0,0.67,0.0,1.0,59.16666666666666,1
16458,1,4,2,30,41.0,1,1,1,0,3.0,0.0,0.0,2.0,100.0,0
16459,1,6,2,10,55.0,1,1,1,1,12.0,0.5,0.08,1.0,54.16666666666666,4
16460,1,6,2,10,36.0,1,0,0,0,7.0,0.43,0.0,1.0,100.0,0
16461,1,3,2,10,12.0,1,1,1,1,4.0,0.0,0.0,3.0,100.0,2
16462,2,6,2,10,25.0,1,1,1,1,9.0,0.0,0.0,1.0,100.0,2
16463,2,3,2,20,41.0,0,1,1,1,11.0,0.27,0.18,6.0,3.333333333333333,3
16464,1,4,2,15,65.0,1,1,1,1,4.0,0.0,0.0,1.0,100.0,0
16465,2,5,2,10,8.0,1,0,0,0,6.0,0.5,0.0,1.0,100.0,2
16466,1,2,2,20,45.0,0,0,0,1,28.0,0.46,0.04,0.0,100.0,0
16467,1,3,2,20,8.0,0,1,1,1,16.0,0.62,0.0,0.0,100.0,2
16468,2,4,2,10,11.0,0,0,0,1,11.0,0.45,0.0,1.0,100.0,2
16469,1,5,2,20,19.0,1,1,1,1,5.0,0.2,0.2,0.0,100.0,2
16470,1,5,2,3,110.0,0,1,0,0,6.0,0.17,0.17,0.0,100.0,4
16471,1,4,2,20,52.0,1,0,1,1,5.0,0.4,0.0,1.0,100.0,0
16472,1,3,2,10,38.0,0,0,1,1,14.0,0.5,0.0,1.0,0.0,3
16473,1,5,2,20,55.0,1,1,1,1,5.0,0.2,0.2,1.0,100.0,0
16474,1,5,2,10,23.0,0,1,0,0,6.0,0.0,0.0,0.0,100.0,2
16475,1,3,2,10,41.0,0,0,0,1,6.0,0.17,0.5,0.0,100.0,0
16476,2,5,2,20,41.0,1,1,0,0,18.0,0.22,0.0,0.0,100.0,0
16477,1,1,1,0,110.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
16478,2,3,2,20,99.0,1,1,1,1,9.0,0.0,0.56,0.0,100.0,4
16479,1,4,2,20,27.0,1,1,1,1,7.0,0.0,0.0,0.0,100.0,2
16480,2,4,2,20,14.0,1,0,0,0,5.0,0.4,0.0,2.0,100.0,2
16481,2,3,2,5,39.0,1,1,1,1,15.0,0.4,0.0,0.0,100.0,0
16482,1,4,2,20,24.0,1,1,1,1,8.0,0.25,0.0,1.0,100.0,2
16483,1,4,2,71,130.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,4
16484,1,7,2,15,18.0,1,1,1,1,20.0,0.05,0.05,0.0,100.0,2
16485,1,2,2,15,19.0,1,1,1,1,10.0,0.1,0.0,0.0,100.0,2
16486,1,4,2,30,52.0,1,1,1,1,10.0,0.2,0.5,0.0,100.0,0
16487,2,4,2,20,36.0,0,1,0,0,6.0,0.0,0.0,1.0,0.0,3
16488,2,3,2,20,69.0,1,0,0,0,2.0,0.0,0.0,11.0,100.0,0
16489,1,5,2,20,55.0,1,0,1,0,5.0,0.0,0.0,1.0,100.0,0
16490,2,6,2,10,22.0,1,1,1,0,7.0,0.57,0.0,2.0,0.0,3
16491,2,5,2,20,87.0,1,1,1,0,6.0,0.0,0.0,0.0,100.0,4
16492,2,4,2,20,30.5,1,1,0,0,1.0,0.0,0.0,0.0,100.0,2
16493,2,3,2,20,14.0,1,0,1,1,12.0,0.17,0.0,0.0,100.0,2
16494,1,7,2,20,34.0,1,1,1,1,11.0,0.64,0.0,1.0,100.0,0
16495,2,3,2,10,33.0,0,1,0,1,4.0,0.0,0.5,0.0,100.0,0
16496,1,2,2,20,5.0,1,0,1,1,3.0,0.0,0.0,0.0,30.833333333333336,2
16497,2,5,2,20,6.0,1,0,1,1,3.0,0.33,0.0,0.0,100.0,2
16498,1,3,2,20,61.5,1,1,1,1,7.0,0.14,0.43,1.0,100.0,0
16499,1,3,2,72,49.0,1,0,0,0,11.0,0.0,0.18,0.0,100.0,0
16500,1,3,2,20,270.0,1,1,0,0,7.0,0.0,0.0,0.0,100.0,1
16501,2,3,2,20,70.33333333333333,1,0,0,0,5.0,0.0,0.2,1.0,100.0,0
16502,1,3,2,21,87.0,1,1,1,1,5.0,0.0,0.0,1.0,100.0,4
16503,1,7,2,1,56.0,1,1,1,1,12.0,0.0,0.83,1.0,100.0,0
16504,2,2,2,10,27.0,1,1,1,1,11.0,0.91,0.0,0.0,100.0,2
16505,2,3,2,20,33.0,1,1,1,1,13.0,0.46,0.0,0.0,100.0,0
16506,1,6,2,20,130.0,1,0,1,0,12.0,0.0,0.08,0.0,100.0,4
16507,1,4,2,20,83.0,0,0,0,1,6.0,0.0,0.0,2.0,100.0,4
16508,2,2,2,20,35.0,1,1,1,1,6.0,0.17,0.0,0.0,100.0,0
16509,2,1,2,20,26.0,1,1,1,0,4.0,0.0,0.75,0.0,100.0,2
16510,1,7,2,10,100.66666666666669,1,1,1,0,13.0,0.23,0.08,1.0,100.0,4
16511,1,4,2,10,7.0,1,0,0,1,4.0,0.25,0.0,3.0,100.0,2
16512,2,6,1,0,5000.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,3
16513,2,4,3,10,1000.0,1,0,0,1,10.0,0.2,0.2,0.0,100.0,3
16514,1,2,1,0,16.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
16515,2,1,2,30,41.0,1,1,1,1,2.0,0.5,0.0,4.0,0.2777777777777778,3
16516,1,3,2,32,14.0,1,0,0,0,6.0,0.5,0.0,0.0,100.0,2
16517,2,3,2,5,29.0,0,1,1,1,9.0,0.0,0.22,0.0,100.0,2
16518,2,5,2,10,54.0,0,0,0,1,6.0,0.5,0.0,8.0,100.0,0
16519,2,2,2,30,44.0,1,1,1,0,9.0,0.0,0.0,0.0,100.0,0
16520,1,6,2,25,42.0,1,1,1,0,6.0,0.17,0.17,0.0,100.0,0
16521,2,4,2,30,94.0,1,0,0,0,15.0,0.4,0.0,2.0,100.0,4
16522,1,5,2,20,26.0,1,1,1,1,3.0,0.67,0.0,1.0,8.333333333333332,1
16523,1,3,2,20,58.5,1,0,1,1,20.0,0.6,0.1,0.0,100.0,0
16524,1,6,2,20,29.0,1,1,1,1,4.0,0.25,0.25,1.0,100.0,2
16525,2,6,2,20,130.0,1,1,1,1,8.0,0.0,0.38,0.0,100.0,4
16526,2,2,2,30,140.0,1,1,1,1,9.0,0.56,0.0,2.0,3.888888888888889,3
16527,1,2,2,20,13.0,1,1,1,1,3.0,0.0,0.0,14.0,100.0,2
16528,1,4,2,20,37.0,1,0,0,1,2.0,0.0,0.0,0.0,100.0,0
16529,2,2,2,20,11.0,1,1,1,1,5.0,0.0,0.4,0.0,1.25,3
16530,2,4,3,20,250.0,0,1,1,1,6.0,0.0,0.0,0.0,100.0,1
16531,1,6,2,20,27.0,1,1,1,1,7.0,0.14,0.29,1.0,100.0,2
16532,2,3,1,0,14.0,1,0,0,0,2.0,0.0,0.5,0.0,100.0,2
16533,2,3,2,30,150.0,1,1,1,1,11.0,0.09,0.82,1.0,100.0,4
16534,2,6,2,10,900.0,1,0,0,0,16.0,0.12,0.0,6.0,100.0,3
16535,2,7,2,20,63.0,1,1,1,1,1.0,0.0,0.0,3.0,100.0,0
16536,1,6,2,45,60.0,1,1,0,0,7.0,0.0,0.14,0.0,100.0,0
16537,1,5,2,53,155.0,1,1,1,1,6.0,0.67,0.0,0.0,100.0,4
16538,2,7,2,20,14.0,1,1,1,1,4.0,0.25,0.0,2.0,100.0,2
16539,2,5,1,0,290.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,1
16540,2,3,2,20,72.5,1,1,1,1,5.0,0.0,0.8,0.0,100.0,0
16541,2,3,2,10,143.33333333333334,1,0,0,0,9.0,0.33,0.22,2.0,100.0,4
16542,1,4,2,30,80.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,4
16543,2,5,2,20,26.0,1,1,1,1,7.0,0.14,0.29,1.0,100.0,2
16544,1,4,2,29,27.0,1,0,0,0,11.0,0.09,0.09,0.0,100.0,2
16545,2,5,2,20,48.0,1,1,0,1,4.0,0.75,0.0,3.0,100.0,0
16546,1,1,2,10,16.0,1,1,1,1,6.0,0.17,0.33,0.0,100.0,2
16547,2,4,2,15,28.0,1,0,0,1,3.0,0.0,0.0,2.0,100.0,2
16548,1,4,2,20,15.0,1,1,1,1,3.0,0.67,0.0,4.0,100.0,2
16549,2,4,2,20,24.0,0,1,1,1,3.0,0.0,0.0,5.0,100.0,2
16550,2,5,2,10,21.0,1,0,0,0,8.0,0.5,0.0,0.0,100.0,2
16551,2,4,2,20,39.0,1,1,1,1,3.0,1.0,0.0,0.0,26.25,4
16552,2,4,1,0,300.0,1,1,1,1,5.0,1.0,0.0,0.0,100.0,1
16553,2,4,2,70,120.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,4
16554,2,6,2,20,33.0,1,1,1,1,5.0,0.6,0.0,0.0,100.0,0
16555,2,6,2,15,90.0,1,1,1,1,11.0,0.0,0.91,2.0,21.11111111111111,1
16556,2,3,1,0,12.0,1,0,0,1,4.0,0.0,0.5,0.0,100.0,2
16557,2,6,2,20,22.0,0,1,1,1,6.0,0.17,0.0,3.0,100.0,2
16558,2,2,2,20,18.0,1,1,1,0,4.0,0.0,0.25,0.0,100.0,2
16559,2,2,2,20,130.0,1,1,1,1,6.0,0.0,0.17,0.0,100.0,4
16560,1,6,2,20,42.0,1,1,1,1,12.0,0.83,0.0,1.0,100.0,0
16561,2,6,2,15,14.0,1,0,1,1,12.0,0.42,0.0,0.0,100.0,2
16562,1,3,2,20,15.0,1,1,1,1,11.0,0.18,0.09,1.0,100.0,2
16563,1,6,2,15,42.0,1,0,0,0,8.0,0.25,0.0,0.0,100.0,0
16564,1,7,2,5,18.0,0,0,1,1,5.0,0.2,0.0,1.0,100.0,2
16565,2,3,2,30,65.0,1,0,0,0,9.0,0.67,0.0,1.0,100.0,0
16566,2,3,2,20,26.0,1,0,1,1,7.0,0.14,0.14,1.0,23.75,4
16567,2,4,2,20,17.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,2
16568,1,5,2,15,66.0,1,1,1,1,17.0,0.71,0.24,0.0,100.0,0
16569,1,3,2,25,39.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,0
16570,1,3,2,20,60.0,0,0,0,1,2.0,0.0,0.0,0.0,100.0,0
16571,1,2,2,15,20.0,1,1,1,1,5.0,0.2,0.0,1.0,100.0,2
16572,1,4,2,20,46.0,1,1,1,1,4.0,0.0,0.0,1.0,100.0,0
16573,1,6,2,20,30.0,1,1,1,1,17.0,0.18,0.41,0.0,100.0,2
16574,2,7,2,15,90.0,0,0,0,1,4.0,0.5,0.0,1.0,36.11111111111111,1
16575,1,3,2,30,28.0,1,1,1,1,16.0,0.69,0.0,1.0,100.0,2
16576,1,5,2,10,15.0,0,0,0,1,1.0,0.0,1.0,3.0,100.0,2
16577,1,2,2,77,99.5,1,1,1,1,2.0,0.0,0.5,1.0,100.0,4
16578,2,6,2,15,90.0,1,1,1,1,11.0,0.0,0.18,0.0,10.555555555555555,3
16579,2,4,2,25,29.5,1,1,1,0,23.0,0.43,0.0,0.0,100.0,2
16580,2,7,2,20,14.0,1,1,1,1,3.0,0.33,0.0,0.0,16.25,4
16581,1,6,2,20,13.0,1,0,0,1,12.0,0.33,0.0,1.0,30.0,0
16582,1,2,2,10,36.0,0,0,1,1,7.0,0.14,0.0,0.0,0.0,3
16583,1,4,2,10,26.33333333333333,1,0,1,1,10.0,0.1,0.0,4.0,87.5,2
16584,2,4,1,0,5000.0,1,0,0,0,9.0,0.11,0.22,3.0,100.0,3
16585,1,4,2,20,100.0,1,1,1,1,1.0,0.0,0.0,2.0,100.0,4
16586,1,5,2,20,250.0,1,1,1,1,13.0,0.15,0.0,0.0,100.0,1
16587,1,3,2,20,9.0,0,1,1,1,2.0,0.0,0.0,0.0,100.0,2
16588,2,6,2,20,96.0,1,1,1,1,9.0,0.78,0.0,0.0,100.0,4
16589,2,4,3,20,1000.0,1,1,1,1,14.0,0.21,0.0,0.0,100.0,3
16590,2,3,2,20,100.0,1,1,1,0,17.0,0.29,0.0,1.0,100.0,4
16591,2,3,2,20,24.0,0,0,1,1,5.0,0.4,0.2,0.0,100.0,2
16592,2,3,2,30,40.0,0,1,1,1,8.0,0.5,0.0,0.0,100.0,0
16593,2,3,2,15,39.0,1,1,1,1,13.0,0.23,0.23,0.0,100.0,0
16594,1,4,2,10,29.666666666666668,1,0,1,0,9.0,0.11,0.56,2.0,100.0,2
16595,2,3,2,25,120.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,4
16596,1,5,2,20,65.0,1,1,1,1,4.0,0.75,0.0,0.0,100.0,0
16597,1,3,2,25,61.0,1,1,1,0,8.0,0.12,0.0,1.0,100.0,0
16598,2,3,2,20,120.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
16599,2,5,2,15,74.0,0,1,0,0,14.0,0.43,0.0,1.0,100.0,0
16600,1,2,2,20,150.0,1,1,1,1,6.0,0.5,0.17,1.0,100.0,4
16601,2,3,1,0,23.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
16602,2,5,2,20,98.33333333333331,1,1,1,1,11.0,0.45,0.18,0.0,7.916666666666666,3
16603,2,4,2,20,77.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,4
16604,2,6,2,20,9.0,1,1,1,1,6.0,0.0,0.17,2.0,13.333333333333334,1
16605,1,5,2,20,70.0,1,1,1,1,7.0,0.14,0.14,1.0,100.0,0
16606,2,6,2,10,26.0,0,1,0,0,3.0,0.0,0.0,0.0,100.0,2
16607,1,6,2,20,39.0,1,1,1,1,1.0,1.0,0.0,0.0,21.666666666666668,1
16608,1,7,3,10,900.0,1,0,0,0,5.0,0.6,0.0,2.0,38.333333333333336,3
16609,1,6,2,20,17.0,1,1,1,1,11.0,0.18,0.36,0.0,100.0,2
16610,1,3,2,72,91.0,1,1,1,1,11.0,0.36,0.09,0.0,100.0,4
16611,1,5,2,20,110.0,1,1,1,1,2.0,0.0,0.0,2.0,100.0,4
16612,2,4,2,10,27.0,1,1,1,1,3.0,0.0,0.33,1.0,100.0,2
16613,1,3,2,20,33.0,1,0,0,1,10.0,0.7,0.0,2.0,100.0,0
16614,1,2,2,20,20.0,1,1,1,1,6.0,0.5,0.17,2.0,100.0,2
16615,1,7,2,10,12.0,1,1,1,1,3.0,0.0,0.33,0.0,100.0,2
16616,2,2,2,20,24.0,1,1,1,1,9.0,0.11,0.56,1.0,6.666666666666667,3
16617,1,4,2,20,120.0,1,1,1,1,2.0,0.0,0.5,1.0,100.0,4
16618,2,2,2,79,130.0,1,1,1,1,5.0,0.6,0.0,5.0,1.5822784810126582,3
16619,2,4,2,52,130.0,1,1,1,0,12.0,0.0,0.58,1.0,100.0,4
16620,2,6,2,20,50.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,0
16621,2,4,2,20,12.0,1,1,0,0,5.0,0.0,0.0,6.0,100.0,2
16622,2,3,1,0,2.0,1,0,0,1,9.0,0.22,0.44,1.0,100.0,2
16623,2,6,1,0,370.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,1
16624,1,7,2,10,65.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,0
16625,2,1,2,15,26.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,2
16626,2,5,3,10,1100.0,1,1,1,1,7.0,0.0,0.57,11.0,100.0,3
16627,2,4,2,20,35.333333333333336,1,0,0,0,7.0,0.57,0.14,0.0,100.0,0
16628,2,2,2,25,60.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,0
16629,1,5,2,10,27.0,1,0,0,0,4.0,0.0,0.5,3.0,100.0,2
16630,2,4,2,20,27.666666666666668,1,0,0,0,5.0,0.0,0.0,4.0,100.0,2
16631,1,4,2,20,28.0,1,1,1,1,6.0,0.17,0.17,0.0,100.0,2
16632,2,3,1,0,69.0,1,0,0,0,8.0,0.12,1.0,0.0,100.0,0
16633,2,3,2,71,29.0,1,1,1,1,4.0,0.0,0.25,0.0,100.0,2
16634,1,5,2,30,48.0,1,1,1,0,9.0,0.11,0.0,0.0,100.0,0
16635,1,4,2,20,43.0,1,1,1,0,10.0,0.2,0.1,1.0,100.0,0
16636,1,5,2,20,85.0,1,1,1,1,11.0,0.64,0.0,1.0,100.0,4
16637,1,5,2,20,46.5,1,1,1,0,4.0,0.5,0.0,0.0,100.0,0
16638,1,4,2,5,225.5,1,0,0,0,22.0,0.45,0.14,0.0,100.0,1
16639,1,5,2,10,39.0,1,0,0,0,6.0,0.33,0.17,3.0,100.0,0
16640,2,4,1,0,350.0,1,1,1,1,11.0,0.18,0.0,1.0,100.0,1
16641,1,4,2,20,21.0,1,0,0,0,4.0,0.0,0.75,0.0,100.0,2
16642,1,3,2,18,39.5,1,0,0,0,3.0,0.0,0.0,0.0,100.0,0
16643,1,2,2,20,26.0,0,1,0,0,4.0,0.0,0.0,0.0,100.0,2
16644,2,5,2,20,22.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2
16645,2,3,2,49,61.0,1,1,1,1,9.0,0.67,0.0,4.0,100.0,0
16646,1,3,1,0,24.0,1,0,0,1,10.0,0.0,0.9,1.0,100.0,2
16647,1,5,2,20,19.0,1,1,1,0,4.0,0.0,0.0,1.0,100.0,2
16648,2,4,2,10,8.5,0,0,0,1,3.0,0.0,0.33,0.0,100.0,2
16649,2,6,2,15,130.0,0,0,0,1,9.0,0.11,0.0,3.0,100.0,4
16650,2,4,2,25,38.0,1,0,1,1,8.0,0.0,0.0,0.0,100.0,0
16651,1,7,2,20,13.0,1,1,1,1,3.0,0.33,0.33,0.0,100.0,2
16652,1,5,2,20,210.0,1,1,1,1,5.0,0.4,0.0,3.0,100.0,1
16653,2,0,2,10,43.0,1,1,1,1,3.0,0.67,0.0,0.0,100.0,0
16654,2,5,2,20,32.0,1,1,1,1,11.0,0.27,0.0,3.0,100.0,0
16655,1,3,2,7,40.0,0,1,1,1,9.0,0.22,0.11,0.0,100.0,0
16656,1,5,2,53,260.0,1,1,1,1,9.0,0.33,0.0,2.0,8.176100628930817,3
16657,1,6,2,20,32.0,1,1,1,1,5.0,0.4,0.2,0.0,100.0,0
16658,2,4,2,20,9.0,1,1,1,1,8.0,0.62,0.12,1.0,23.75,0
16659,2,3,2,15,97.0,1,1,1,1,3.0,0.33,0.0,1.0,100.0,4
16660,2,5,2,20,46.0,1,1,1,0,9.0,0.0,0.11,0.0,100.0,0
16661,2,7,2,20,56.0,1,1,1,0,8.0,0.5,0.0,1.0,12.5,3
16662,1,6,2,10,26.0,1,1,1,1,6.0,0.5,0.0,0.0,100.0,2
16663,1,3,2,7,39.0,0,0,0,1,13.0,0.46,0.0,0.0,100.0,0
